fecha,valor,completo_mediciones,completo_umbral
2023/08/01,0.00,100.0,100.0
2023/08/02,0.00,99.3,100.0
2023/08/03,0.00,99.3,100.0
2023/08/04,0.00,99.3,100.0
2023/08/05,0.00,99.0,100.0
2023/08/06,0.00,99.3,100.0
2023/08/07,0.00,99.7,100.0
2023/08/08,0.00,99.3,100.0
2023/08/09,0.00,99.3,100.0
2023/08/10,0.00,99.3,100.0
2023/08/11,0.00,99.7,100.0
2023/08/12,0.00,99.0,100.0
2023/08/13,4.10,99.7,100.0
2023/08/14,0.10,98.6,100.0
2023/08/15,8.80,98.6,100.0
2023/08/16,0.40,98.3,100.0
2023/08/17,0.00,99.0,100.0
2023/08/18,0.00,98.6,100.0
2023/08/19,9.00,99.0,100.0
2023/08/20,9.90,99.7,100.0
2023/08/21,2.20,99.3,100.0
2023/08/22,1.60,99.0,100.0
2023/08/23,0.00,100.0,100.0
2023/08/24,0.00,100.0,100.0
2023/08/25,0.00,98.3,100.0
2023/08/26,8.40,100.0,100.0
2023/08/27,0.00,99.3,100.0
2023/08/28,0.00,98.6,100.0
2023/08/29,0.00,98.3,100.0
2023/08/30,0.00,99.3,100.0
2023/08/31,0.00,98.3,100.0
2023/09/01,0.00,99.0,100.0
2023/09/02,0.10,98.6,100.0
2023/09/03,0.00,99.3,100.0
2023/09/04,0.00,99.3,100.0
2023/09/05,0.40,99.0,100.0
2023/09/06,0.00,100.0,100.0
2023/09/07,0.00,100.0,100.0
2023/09/08,0.00,99.0,100.0
2023/09/09,0.00,99.3,100.0
2023/09/10,0.00,100.0,100.0
2023/09/11,0.00,99.0,100.0
2023/09/12,0.00,98.3,100.0
2023/09/13,0.00,99.7,100.0
2023/09/14,0.00,100.0,100.0
2023/09/15,0.00,99.3,100.0
2023/09/16,0.00,99.7,100.0
2023/09/17,0.00,100.0,100.0
2023/09/18,0.00,99.0,100.0
2023/09/19,0.00,99.3,100.0
2023/09/20,0.00,99.0,100.0
2023/09/21,0.00,99.0,100.0
2023/09/22,0.00,98.3,100.0
2023/09/23,10.80,99.7,100.0
2023/09/24,0.10,99.7,100.0
2023/09/25,11.80,100.0,100.0
2023/09/26,37.60,99.7,100.0
2023/09/27,1.30,100.0,100.0
2023/09/28,0.60,100.0,100.0
2023/09/29,0.10,99.7,100.0
2023/09/30,0.10,99.3,100.0
2023/10/01,0.00,98.6,100.0
2023/10/02,0.00,96.5,95.8
2023/10/03,7.90,99.7,100.0
2023/10/04,0.00,99.0,100.0
2023/10/05,0.00,99.0,100.0
2023/10/06,0.10,99.3,100.0
2023/10/07,2.70,100.0,100.0
2023/10/08,0.00,99.3,100.0
2023/10/09,3.00,99.3,100.0
2023/10/10,0.00,99.0,100.0
2023/10/11,6.90,99.0,100.0
2023/10/12,25.90,99.3,100.0
2023/10/13,42.70,98.3,100.0
2023/10/14,9.20,99.0,100.0
2023/10/15,10.40,99.3,100.0
2023/10/16,0.10,99.3,100.0
2023/10/17,28.40,100.0,100.0
2023/10/18,0.10,99.0,100.0
2023/10/19,0.00,99.0,100.0
2023/10/20,0.00,99.7,100.0
2023/10/21,7.30,97.6,100.0
2023/10/22,2.10,99.3,100.0
2023/10/23,0.10,99.0,100.0
2023/10/24,20.80,100.0,100.0
2023/10/25,18.20,99.7,100.0
2023/10/26,29.50,99.3,100.0
2023/10/27,0.20,99.7,100.0
2023/10/28,8.50,99.3,100.0
2023/10/29,0.00,97.9,100.0
2023/10/30,5.10,99.0,100.0
2023/10/31,0.10,99.7,100.0
2023/11/01,0.10,99.7,100.0
2023/11/02,0.00,99.7,100.0
2023/11/03,0.00,99.0,100.0
2023/11/04,0.00,100.0,100.0
2023/11/05,17.70,99.0,100.0
2023/11/06,3.20,99.3,100.0
2023/11/07,0.10,98.6,100.0
2023/11/08,0.00,99.7,100.0
2023/11/09,0.20,99.7,100.0
2023/11/10,0.10,100.0,100.0
2023/11/11,0.60,99.7,100.0
2023/11/12,0.70,100.0,100.0
2023/11/13,0.10,98.6,100.0
2023/11/14,1.90,99.3,100.0
2023/11/15,11.30,96.5,95.8
2023/11/16,0.00,96.9,100.0
2023/11/17,0.00,99.0,100.0
2023/11/18,5.80,99.7,100.0
2023/11/19,0.00,98.3,100.0
2023/11/20,2.20,100.0,100.0
2023/11/21,6.90,98.6,100.0
2023/11/22,18.20,99.3,100.0
2023/11/23,23.80,98.6,100.0
2023/11/24,7.60,97.9,100.0
2023/11/25,31.50,98.6,100.0
2023/11/26,0.00,94.1,100.0
2023/11/27,0.00,95.8,100.0
2023/11/28,0.00,97.6,95.8
2023/11/29,0.00,99.0,100.0
2023/11/30,0.00,95.5,100.0
2023/12/01,0.00,95.8,95.8
2023/12/02,0.00,100.0,100.0
2023/12/03,0.00,99.0,100.0
2023/12/04,0.00,100.0,100.0
2023/12/05,0.30,98.3,100.0
2023/12/06,9.10,97.6,100.0
2023/12/07,0.80,99.7,100.0
2023/12/08,0.00,95.8,100.0
2023/12/09,0.00,98.6,100.0
2023/12/10,1.80,100.0,100.0
2023/12/11,0.00,100.0,100.0
2023/12/12,0.00,100.0,100.0
2023/12/13,0.00,100.0,100.0
2023/12/14,0.80,99.7,100.0
2023/12/15,34.50,100.0,100.0
2023/12/16,17.60,100.0,100.0
2023/12/17,9.60,100.0,100.0
2023/12/18,31.90,99.7,100.0
2023/12/19,39.80,99.7,100.0
2023/12/20,2.20,100.0,100.0
2023/12/21,0.80,100.0,100.0
2023/12/22,20.90,99.3,100.0
2023/12/23,1.90,100.0,100.0
2023/12/24,0.10,100.0,100.0
2023/12/25,1.90,99.7,100.0
2023/12/26,41.90,99.0,100.0
2023/12/27,13.00,99.3,100.0
2023/12/28,32.60,100.0,100.0
2023/12/29,6.70,99.7,100.0
2023/12/30,0.20,99.7,100.0
2023/12/31,12.00,99.3,100.0
2024/01/01,4.30,99.7,100.0
2024/01/02,0.10,99.7,100.0
2024/01/03,16.00,100.0,100.0
2024/01/04,3.30,100.0,100.0
2024/01/05,0.20,100.0,100.0
2024/01/06,0.00,100.0,100.0
2024/01/07,0.00,99.7,100.0
2024/01/08,0.00,99.3,100.0
2024/01/09,0.00,99.0,100.0
2024/01/10,0.00,99.3,100.0
2024/01/11,0.00,100.0,100.0
2024/01/12,9.40,99.7,100.0
2024/01/13,0.30,99.7,100.0
2024/01/14,0.10,99.7,100.0
2024/01/15,0.00,99.7,100.0
2024/01/16,0.00,100.0,100.0
2024/01/17,0.00,99.3,100.0
2024/01/18,0.00,99.3,100.0
2024/01/19,0.00,99.0,100.0
2024/01/20,0.00,100.0,100.0
2024/01/21,0.00,100.0,100.0
2024/01/22,0.00,99.7,100.0
2024/01/23,0.00,99.3,100.0
2024/01/24,0.00,100.0,100.0
2024/01/25,0.00,99.3,100.0
2024/01/26,0.00,99.3,100.0
2024/01/27,0.00,99.7,100.0
2024/01/28,0.00,99.7,100.0
2024/01/29,0.00,99.7,100.0
2024/01/30,0.00,99.0,100.0
2024/01/31,0.00,99.3,100.0
2024/02/01,0.30,99.3,100.0
2024/02/02,4.80,99.7,100.0
2024/02/03,7.00,99.7,100.0
2024/02/04,27.10,100.0,100.0
2024/02/05,25.30,99.0,100.0
2024/02/06,0.10,99.3,100.0
2024/02/07,0.90,99.7,100.0
2024/02/08,0.00,100.0,100.0
2024/02/09,0.00,99.7,100.0
2024/02/10,4.40,100.0,100.0
2024/02/11,0.10,98.3,100.0
2024/02/12,0.00,99.7,100.0
2024/02/13,0.00,99.0,100.0
2024/02/14,0.00,99.3,100.0
2024/02/15,0.00,98.6,100.0
2024/02/16,0.00,99.0,100.0
2024/02/17,0.00,98.6,100.0
2024/02/18,0.00,100.0,100.0
2024/02/19,0.10,99.7,100.0
2024/02/20,11.20,99.0,100.0
2024/02/21,0.50,100.0,100.0
2024/02/22,0.20,99.3,100.0
2024/02/23,0.00,100.0,100.0
2024/02/24,1.50,99.3,100.0
2024/02/25,11.60,98.6,100.0
2024/02/26,14.10,98.6,100.0
2024/02/27,4.60,100.0,100.0
2024/02/28,0.60,99.7,100.0
2024/02/29,0.00,99.0,100.0
2024/03/01,0.70,99.7,100.0
2024/03/02,2.60,100.0,100.0
2024/03/03,11.80,99.7,100.0
2024/03/04,0.20,99.3,100.0
2024/03/05,0.00,99.7,100.0
2024/03/06,0.00,100.0,100.0
2024/03/07,0.00,99.0,100.0
2024/03/08,0.00,100.0,100.0
2024/03/09,0.00,99.7,100.0
2024/03/10,0.00,100.0,100.0
2024/03/11,0.00,99.0,100.0
2024/03/12,0.00,99.3,100.0
2024/03/13,0.00,99.3,100.0
2024/03/14,0.00,100.0,100.0
2024/03/15,0.00,99.7,100.0
2024/03/16,0.00,99.7,100.0
2024/03/17,0.00,99.0,100.0
2024/03/18,0.00,99.3,100.0
2024/03/19,0.00,98.3,100.0
2024/03/20,0.00,99.7,100.0
2024/03/21,4.20,100.0,100.0
2024/03/22,4.30,99.3,100.0
2024/03/23,0.20,99.7,100.0
2024/03/24,9.50,100.0,100.0
2024/03/25,18.80,100.0,100.0
2024/03/26,0.30,99.7,100.0
2024/03/27,16.60,99.0,100.0
2024/03/28,7.30,99.7,100.0
2024/03/29,8.60,97.9,100.0
2024/03/30,17.60,99.3,100.0
2024/03/31,27.20,99.0,100.0
2024/04/01,15.30,96.9,100.0
2024/04/02,25.60,99.3,100.0
2024/04/03,1.50,97.6,100.0
2024/04/04,0.70,99.7,100.0
2024/04/05,0.80,100.0,100.0
2024/04/06,0.00,100.0,100.0
2024/04/07,0.00,100.0,100.0
2024/04/08,0.00,99.0,100.0
2024/04/09,0.00,98.3,100.0
2024/04/10,0.00,100.0,100.0
2024/04/11,0.00,100.0,100.0
2024/04/12,0.00,99.0,100.0
2024/04/13,0.00,99.0,100.0
2024/04/14,5.00,100.0,100.0
2024/04/15,0.70,99.3,100.0
2024/04/16,0.00,100.0,100.0
2024/04/17,0.00,100.0,100.0
2024/04/18,6.90,99.0,100.0
2024/04/19,28.40,100.0,100.0
2024/04/20,21.40,99.7,100.0
2024/04/21,17.60,100.0,100.0
2024/04/22,4.50,100.0,100.0
2024/04/23,0.20,99.7,100.0
2024/04/24,5.50,99.3,100.0
2024/04/25,2.10,100.0,100.0
2024/04/26,0.20,100.0,100.0
2024/04/27,19.70,100.0,100.0
2024/04/28,28.70,99.7,100.0
2024/04/29,19.00,100.0,100.0
2024/04/30,0.10,100.0,100.0
2024/05/01,0.00,100.0,100.0
2024/05/02,2.60,100.0,100.0
2024/05/03,2.30,99.0,100.0
2024/05/04,0.00,98.6,100.0
2024/05/05,12.80,100.0,100.0
2024/05/06,0.00,99.7,100.0
2024/05/07,0.00,99.3,100.0
2024/05/08,6.90,100.0,100.0
2024/05/09,0.00,99.3,100.0
2024/05/10,0.00,99.3,100.0
2024/05/11,4.40,100.0,100.0
2024/05/12,3.40,100.0,100.0
2024/05/13,0.10,100.0,100.0
2024/05/14,0.40,99.3,100.0
2024/05/15,11.50,99.7,100.0
2024/05/16,12.80,99.3,100.0
2024/05/17,0.10,100.0,100.0
2024/05/18,0.00,99.7,100.0
2024/05/19,0.00,100.0,100.0
2024/05/20,0.30,99.7,100.0
2024/05/21,0.10,99.7,100.0
2024/05/22,2.60,100.0,100.0
2024/05/23,2.80,99.3,100.0
2024/05/24,0.20,99.7,100.0
2024/05/25,0.10,100.0,100.0
2024/05/26,0.00,100.0,100.0
2024/05/27,34.00,99.7,100.0
2024/05/28,27.50,100.0,100.0
2024/05/29,6.70,100.0,100.0
2024/05/30,0.20,100.0,100.0
2024/05/31,0.10,100.0,100.0
2024/06/01,0.00,99.0,100.0
2024/06/02,0.00,100.0,100.0
2024/06/03,0.00,100.0,100.0
2024/06/04,0.00,100.0,100.0
2024/06/05,0.00,99.3,100.0
2024/06/06,0.20,100.0,100.0
2024/06/07,0.00,99.0,95.8
2024/06/08,0.00,100.0,100.0
2024/06/09,0.00,100.0,100.0
2024/06/10,0.30,100.0,100.0
2024/06/11,0.00,100.0,100.0
2024/06/12,0.00,100.0,100.0
2024/06/13,0.00,100.0,100.0
2024/06/14,6.10,100.0,100.0
2024/06/15,0.40,100.0,100.0
2024/06/16,9.70,100.0,100.0
2024/06/17,0.00,100.0,100.0
2024/06/18,6.80,100.0,100.0
2024/06/19,0.80,100.0,100.0
2024/06/20,5.50,99.7,100.0
2024/06/21,4.90,100.0,100.0
2024/06/22,0.40,100.0,100.0
2024/06/23,0.00,100.0,100.0
2024/06/24,0.30,100.0,100.0
2024/06/25,2.90,100.0,100.0
2024/06/26,5.30,99.7,100.0
2024/06/27,0.00,100.0,100.0
2024/06/28,2.40,100.0,100.0
2024/06/29,0.00,99.7,100.0
2024/06/30,0.00,100.0,100.0
2024/07/01,0.20,100.0,100.0
2024/07/02,2.60,100.0,100.0
2024/07/03,1.00,100.0,100.0
2024/07/04,0.90,99.7,100.0
2024/07/05,6.70,100.0,100.0
2024/07/06,4.30,100.0,100.0
2024/07/07,0.00,99.7,100.0
2024/07/08,0.00,100.0,100.0
2024/07/09,0.00,100.0,100.0
2024/07/10,0.00,99.7,100.0
2024/07/11,0.00,99.7,100.0
2024/07/12,0.70,100.0,100.0
2024/07/13,1.80,99.7,100.0
2024/07/14,0.00,99.7,100.0
2024/07/15,0.00,100.0,100.0
2024/07/16,0.00,96.9,100.0
2024/07/17,0.00,97.6,100.0
2024/07/18,0.00,97.6,100.0
2024/07/19,0.00,96.9,100.0
2024/07/20,0.00,99.0,100.0
2024/07/21,0.00,99.3,100.0
2024/07/22,0.00,99.7,100.0
2024/07/23,0.00,99.3,100.0
2024/07/24,0.00,100.0,100.0
2024/07/25,0.00,99.7,100.0
2024/07/26,0.00,100.0,100.0
2024/07/27,0.00,99.3,100.0
2024/07/28,0.00,99.3,100.0
2024/07/29,0.00,99.7,100.0
2024/07/30,0.00,99.7,100.0
2024/07/31,0.00,99.3,100.0
2024/08/01,0.00,99.0,100.0
2024/08/02,0.00,98.3,100.0
2024/08/03,0.00,99.7,100.0
2024/08/04,0.00,99.3,100.0
2024/08/05,0.20,100.0,100.0
2024/08/06,0.10,100.0,100.0
2024/08/07,13.90,99.3,100.0
2024/08/08,0.20,100.0,100.0
2024/08/09,1.00,99.7,100.0
2024/08/10,0.00,99.7,100.0
2024/08/11,0.00,99.7,100.0
2024/08/12,0.00,99.3,100.0
2024/08/13,0.00,100.0,100.0
2024/08/14,0.00,98.6,100.0
2024/08/15,0.00,99.7,100.0
2024/08/16,0.00,100.0,100.0
2024/08/17,0.00,99.0,100.0
2024/08/18,0.00,99.7,100.0
2024/08/19,0.00,100.0,100.0
2024/08/20,0.00,100.0,100.0
2024/08/21,0.00,99.7,100.0
2024/08/22,0.00,100.0,100.0
2024/08/23,0.50,100.0,100.0
2024/08/24,0.20,100.0,100.0
2024/08/25,0.00,100.0,100.0
2024/08/26,0.00,100.0,100.0
2024/08/27,0.00,100.0,100.0
2024/08/28,0.00,100.0,100.0
2024/08/29,0.00,100.0,100.0
2024/08/30,0.00,100.0,100.0
2024/08/31,0.00,99.7,100.0
2024/09/01,0.00,99.7,100.0
2024/09/02,0.00,100.0,100.0
2024/09/03,0.00,100.0,100.0
2024/09/04,0.00,100.0,100.0
2024/09/05,0.00,100.0,100.0
2024/09/06,0.00,100.0,100.0
2024/09/07,0.00,100.0,100.0
2024/09/08,0.00,100.0,100.0
2024/09/09,0.00,100.0,100.0
2024/09/10,0.00,100.0,100.0
2024/09/11,0.00,100.0,100.0
2024/09/12,0.00,100.0,100.0
2024/09/13,0.00,100.0,100.0
2024/09/14,0.00,100.0,100.0
2024/09/15,0.00,100.0,100.0
2024/09/16,0.00,100.0,100.0
2024/09/17,0.00,100.0,100.0
2024/09/18,0.00,100.0,100.0
2024/09/19,0.00,100.0,100.0
2024/09/20,0.00,100.0,100.0
2024/09/21,0.00,100.0,100.0
2024/09/22,0.00,99.7,100.0
2024/09/23,0.00,99.7,100.0
2024/09/24,0.00,100.0,100.0
2024/09/25,0.00,99.7,100.0
2024/09/26,0.00,99.7,100.0
2024/09/27,7.30,100.0,100.0
2024/09/28,5.70,99.3,100.0
2024/09/29,6.50,99.0,100.0
2024/09/30,15.50,99.7,100.0
2024/10/01,7.10,100.0,100.0
2024/10/02,21.20,99.0,100.0
2024/10/03,5.10,100.0,100.0
2024/10/04,7.00,100.0,100.0
2024/10/05,7.60,99.7,100.0
2024/10/06,0.10,100.0,100.0
2024/10/07,9.00,99.3,100.0
2024/10/08,3.70,100.0,100.0
2024/10/09,9.30,99.7,100.0
2024/10/10,12.70,99.7,100.0
2024/10/11,0.70,99.3,100.0
2024/10/12,0.00,99.7,100.0
2024/10/13,0.00,98.6,100.0
2024/10/14,0.00,99.7,100.0
2024/10/15,0.00,99.7,100.0
2024/10/16,0.00,100.0,100.0
2024/10/17,0.00,99.3,100.0
2024/10/18,0.00,99.7,100.0
2024/10/19,0.00,99.3,100.0
2024/10/20,0.00,100.0,100.0
2024/10/21,0.00,100.0,100.0
2024/10/22,0.00,100.0,100.0
2024/10/23,0.00,99.7,100.0
2024/10/24,1.40,100.0,100.0
2024/10/25,0.20,99.7,100.0
2024/10/26,0.00,99.7,100.0
2024/10/27,0.00,99.3,100.0
2024/10/28,0.10,99.7,100.0
2024/10/29,0.00,99.3,100.0
2024/10/30,10.50,100.0,100.0
2024/10/31,18.20,100.0,100.0
2024/11/01,1.30,99.3,100.0
2024/11/02,0.10,99.7,100.0
2024/11/03,0.00,100.0,100.0
2024/11/04,0.00,100.0,100.0
2024/11/05,0.00,99.7,100.0
2024/11/06,0.00,99.0,100.0
2024/11/07,0.00,100.0,100.0
2024/11/08,0.00,99.7,100.0
2024/11/09,0.00,99.7,100.0
2024/11/10,0.00,100.0,100.0
2024/11/11,0.00,100.0,100.0
2024/11/12,0.00,100.0,100.0
2024/11/13,0.00,100.0,100.0
2024/11/14,0.00,99.0,100.0
2024/11/15,0.00,99.3,100.0
2024/11/16,0.00,99.7,100.0
2024/11/17,0.00,100.0,100.0
2024/11/18,0.30,100.0,100.0
2024/11/19,2.20,100.0,100.0
2024/11/20,0.00,99.7,100.0
2024/11/21,8.90,99.7,100.0
2024/11/22,0.90,99.3,100.0
2024/11/23,0.00,99.7,100.0
2024/11/24,0.00,99.7,100.0
2024/11/25,0.00,100.0,100.0
2024/11/26,0.40,100.0,100.0
2024/11/27,5.10,100.0,100.0
2024/11/28,2.80,100.0,100.0
2024/11/29,0.10,100.0,100.0
2024/11/30,0.00,100.0,100.0
2024/12/01,0.00,100.0,100.0
2024/12/02,0.10,98.6,95.8
2024/12/03,7.80,99.3,100.0
2024/12/04,28.50,100.0,100.0
2024/12/05,3.60,99.7,100.0
2024/12/06,8.10,100.0,100.0
2024/12/07,9.00,100.0,100.0
2024/12/08,6.90,100.0,100.0
2024/12/09,0.10,99.7,100.0
2024/12/10,0.00,100.0,100.0
2024/12/11,0.00,100.0,100.0
2024/12/12,1.20,99.3,100.0
2024/12/13,8.40,99.3,100.0
2024/12/14,4.50,100.0,100.0
2024/12/15,6.10,99.7,100.0
2024/12/16,,68.1,66.7
2024/12/17,0.00,100.0,100.0
2024/12/18,0.00,100.0,100.0
2024/12/19,0.00,100.0,100.0
2024/12/20,0.00,99.3,100.0
2024/12/21,,72.2,70.8
2024/12/22,6.20,99.3,100.0
2024/12/23,0.60,99.0,100.0
2024/12/24,0.10,99.7,100.0
2024/12/25,,68.8,66.7
2024/12/26,0.00,98.3,100.0
2024/12/27,,72.9,70.8
2024/12/28,,78.5,75.0
2024/12/29,5.50,99.0,100.0
2024/12/30,,65.6,62.5
2024/12/31,,53.5,54.2
2025/01/01,,,
2025/01/02,,,
2025/01/03,,,
2025/01/04,,,
2025/01/05,,,
2025/01/06,,,
2025/01/07,,,
2025/01/08,,,
2025/01/09,,,
2025/01/10,,,
2025/01/11,,,
2025/01/12,,,
2025/01/13,,,
2025/01/14,,,
2025/01/15,,,
2025/01/16,,,
2025/01/17,,,
2025/01/18,,,
2025/01/19,,,
2025/01/20,,,
2025/01/21,,,
2025/01/22,,,
2025/01/23,,,
2025/01/24,,,
2025/01/25,,,
2025/01/26,,,
2025/01/27,,,
2025/01/28,,,
2025/01/29,,,
2025/01/30,,,
2025/01/31,,,
2025/02/01,,,
2025/02/02,,,
2025/02/03,,,
2025/02/04,,,
2025/02/05,,,
2025/02/06,,,
2025/02/07,,,
2025/02/08,,,
2025/02/09,,,
2025/02/10,,,
2025/02/11,,,
2025/02/12,,,
2025/02/13,,,
2025/02/14,,,
2025/02/15,,,
2025/02/16,,,
2025/02/17,,,
2025/02/18,,,
2025/02/19,,,
2025/02/20,,,
2025/02/21,,,
2025/02/22,,,
2025/02/23,,,
2025/02/24,,,
2025/02/25,,,
2025/02/26,,,
2025/02/27,,,
2025/02/28,,,
2025/03/01,,,
2025/03/02,,,
2025/03/03,,,
2025/03/04,,,
2025/03/05,,,
2025/03/06,,,
2025/03/07,,,
2025/03/08,,,
2025/03/09,,,
2025/03/10,,,
2025/03/11,,,
2025/03/12,,,
2025/03/13,,,
2025/03/14,,,
2025/03/15,,,
2025/03/16,,,
2025/03/17,,,
2025/03/18,,,
2025/03/19,,,
2025/03/20,,,
2025/03/21,,,
2025/03/22,,,
2025/03/23,,,
2025/03/24,,,
2025/03/25,,,
2025/03/26,,,
2025/03/27,,,
2025/03/28,,,
2025/03/29,,,
2025/03/30,,,
2025/03/31,,,
2025/04/01,,,
2025/04/02,,,
2025/04/03,,,
2025/04/04,,,
2025/04/05,,,
2025/04/06,,,
2025/04/07,,,
2025/04/08,,,
2025/04/09,,,
2025/04/10,,,
2025/04/11,,,
2025/04/12,,,
2025/04/13,,,
2025/04/14,,,
2025/04/15,,,
2025/04/16,,,
2025/04/17,,,
2025/04/18,,,
2025/04/19,,,
2025/04/20,,,
2025/04/21,,,
2025/04/22,,,
2025/04/23,,,
2025/04/24,,,
2025/04/25,,,
2025/04/26,,,
2025/04/27,,,
2025/04/28,,,
2025/04/29,,,
2025/04/30,,,
2025/05/01,,,
2025/05/02,,,
2025/05/03,,,
2025/05/04,,,
2025/05/05,,,
2025/05/06,,,
2025/05/07,,,
2025/05/08,,,
2025/05/09,,,
2025/05/10,,,
2025/05/11,,,
2025/05/12,,,
2025/05/13,,,
2025/05/14,,,
2025/05/15,,,
2025/05/16,,,
2025/05/17,,,
2025/05/18,,,
2025/05/19,,,
2025/05/20,,,
2025/05/21,,,
2025/05/22,,,
2025/05/23,,,
2025/05/24,,,
2025/05/25,,,
2025/05/26,,,
2025/05/27,,,
2025/05/28,,,
2025/05/29,,,
2025/05/30,,,
2025/05/31,,,
2025/06/01,,,
2025/06/02,,,
2025/06/03,,,
2025/06/04,,,
2025/06/05,,,
2025/06/06,,,
2025/06/07,,,
2025/06/08,,,
2025/06/09,,,
2025/06/10,,,
2025/06/11,,,
2025/06/12,,,
2025/06/13,,,
2025/06/14,,,
2025/06/15,,,
2025/06/16,,,
2025/06/17,,,
2025/06/18,,,
2025/06/19,,,
2025/06/20,,,
2025/06/21,,,
2025/06/22,,,
2025/06/23,,,
2025/06/24,,,
2025/06/25,,,
2025/06/26,,,
2025/06/27,,,
2025/06/28,,,
2025/06/29,,,
2025/06/30,,,
