fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2020/03/01,84.680556,99.000000,49.000000,100.0,100.0
2020/03/02,84.951389,100.000000,55.000000,100.0,100.0
2020/03/03,83.809028,100.000000,50.000000,100.0,100.0
2020/03/04,81.282639,99.000000,43.000000,98.6,100.0
2020/03/05,82.656250,100.000000,48.000000,100.0,100.0
2020/03/06,94.576389,100.000000,71.000000,100.0,100.0
2020/03/07,93.173611,100.000000,64.000000,100.0,100.0
2020/03/08,87.243056,100.000000,59.000000,100.0,100.0
2020/03/09,81.350694,100.000000,49.000000,100.0,100.0
2020/03/10,91.055556,100.000000,70.000000,100.0,100.0
2020/03/11,90.520833,100.000000,64.000000,100.0,100.0
2020/03/12,87.110569,99.825000,60.000000,100.0,100.0
2020/03/13,90.127080,99.849000,66.496000,100.0,100.0
2020/03/14,95.983510,99.922000,74.842000,100.0,100.0
2020/03/15,92.587851,99.925000,69.472000,100.0,100.0
2020/03/16,93.634635,99.926000,71.464000,100.0,100.0
2020/03/17,89.840833,99.921000,61.916000,100.0,100.0
2020/03/18,83.844670,99.916000,47.853000,100.0,100.0
2020/03/19,80.160830,99.908000,46.101000,100.0,100.0
2020/03/20,89.047708,99.552000,62.328000,100.0,100.0
2020/03/21,83.976146,99.912000,55.184000,100.0,100.0
2020/03/22,77.998875,99.797000,44.504000,100.0,100.0
2020/03/23,84.254479,99.885000,51.108000,100.0,100.0
2020/03/24,84.391997,99.688000,48.344000,100.0,100.0
2020/03/25,90.165396,99.915000,65.016000,100.0,100.0
2020/03/26,88.292170,99.920000,55.285000,100.0,100.0
2020/03/27,90.175882,99.919000,65.388000,100.0,100.0
2020/03/28,91.633795,99.921000,64.677000,100.0,100.0
2020/03/29,89.212438,99.920000,60.047000,100.0,100.0
2020/03/30,93.202319,99.914000,74.447000,100.0,100.0
2020/03/31,94.168865,99.658000,71.122000,100.0,100.0
2020/04/01,96.790011,99.925000,70.356000,100.0,100.0
2020/04/02,93.249004,99.923000,63.171000,100.0,100.0
2020/04/03,75.457212,96.070000,52.330000,100.0,100.0
2020/04/04,81.574618,99.663000,51.052000,100.0,100.0
2020/04/05,89.151687,99.915000,54.600000,100.0,100.0
2020/04/06,74.997080,98.718000,51.384000,100.0,100.0
2020/04/07,77.867687,99.688000,51.046000,100.0,100.0
2020/04/08,75.731365,98.877000,46.310000,100.0,100.0
2020/04/09,79.104448,99.171000,56.411000,100.0,100.0
2020/04/10,82.766747,99.506000,58.845000,100.0,100.0
2020/04/11,96.231365,99.912000,78.304000,100.0,100.0
2020/04/12,92.876816,99.917000,58.145000,100.0,100.0
2020/04/13,94.297479,99.917000,72.072000,100.0,100.0
2020/04/14,92.618455,99.921000,64.689000,100.0,100.0
2020/04/15,93.068302,99.919000,69.234000,100.0,100.0
2020/04/16,93.075531,99.916000,70.804000,100.0,100.0
2020/04/17,86.984385,99.882000,53.717000,100.0,100.0
2020/04/18,92.272781,99.920000,64.818000,100.0,100.0
2020/04/19,86.769326,99.894000,51.316000,100.0,100.0
2020/04/20,85.203267,99.917000,51.898000,100.0,100.0
2020/04/21,83.521271,99.603000,49.680000,100.0,100.0
2020/04/22,90.373094,99.918000,60.802000,100.0,100.0
2020/04/23,93.305146,99.916000,57.128000,100.0,100.0
2020/04/24,92.056688,99.918000,64.082000,100.0,100.0
2020/04/25,94.090611,99.920000,64.780000,100.0,100.0
2020/04/26,86.721031,99.669000,54.854000,100.0,100.0
2020/04/27,79.902618,98.258000,51.811000,100.0,100.0
2020/04/28,83.836080,99.000000,58.000000,98.6,95.8
2020/04/29,86.788194,100.000000,54.000000,100.0,100.0
2020/04/30,87.996528,100.000000,54.000000,100.0,100.0
2020/05/01,87.020833,100.000000,58.000000,100.0,100.0
2020/05/02,89.270833,100.000000,58.000000,100.0,100.0
2020/05/03,91.319444,100.000000,63.000000,100.0,100.0
2020/05/04,93.298611,100.000000,67.000000,100.0,100.0
2020/05/05,80.927083,100.000000,62.000000,100.0,100.0
2020/05/06,81.472222,100.000000,53.000000,100.0,100.0
2020/05/07,79.444444,100.000000,54.000000,100.0,100.0
2020/05/08,79.041667,100.000000,52.000000,100.0,100.0
2020/05/09,74.503472,98.000000,48.000000,100.0,100.0
2020/05/10,78.426452,100.000000,46.000000,99.7,100.0
2020/05/11,90.767361,100.000000,64.000000,99.7,100.0
2020/05/12,94.025253,100.000000,71.000000,99.7,100.0
2020/05/13,84.888889,100.000000,60.000000,100.0,100.0
2020/05/14,86.194444,99.000000,49.000000,100.0,100.0
2020/05/15,79.850695,98.000000,46.000000,99.7,100.0
2020/05/16,72.236111,94.000000,53.000000,99.7,100.0
2020/05/17,71.619634,98.000000,45.000000,99.3,100.0
2020/05/18,89.117424,100.000000,59.000000,99.7,100.0
2020/05/19,87.254104,100.000000,59.000000,99.3,100.0
2020/05/20,82.104167,100.000000,52.000000,99.7,100.0
2020/05/21,76.285354,96.000000,50.000000,99.0,100.0
2020/05/22,76.770833,94.000000,55.000000,100.0,100.0
2020/05/23,71.675190,95.000000,46.000000,99.3,100.0
2020/05/24,71.128472,93.000000,48.000000,100.0,100.0
2020/05/25,64.684028,87.000000,46.000000,100.0,100.0
2020/05/26,63.978535,87.000000,47.000000,99.3,100.0
2020/05/27,75.761679,100.000000,43.000000,99.7,100.0
2020/05/28,86.715278,100.000000,57.000000,100.0,100.0
2020/05/29,93.645833,100.000000,64.000000,99.3,100.0
2020/05/30,96.944129,100.000000,80.000000,99.7,100.0
2020/05/31,92.562816,100.000000,63.000000,99.7,100.0
2020/06/01,90.416667,100.000000,61.000000,100.0,100.0
2020/06/02,89.980745,100.000000,65.000000,99.7,100.0
2020/06/03,93.156250,100.000000,67.000000,100.0,100.0
2020/06/04,80.545139,99.000000,50.000000,100.0,100.0
2020/06/05,84.708333,97.000000,60.000000,100.0,100.0
2020/06/06,70.506944,98.000000,38.000000,100.0,100.0
2020/06/07,73.937816,98.000000,36.000000,99.7,100.0
2020/06/08,70.291667,88.000000,46.000000,100.0,100.0
2020/06/09,74.190972,99.000000,43.000000,99.7,100.0
2020/06/10,86.721275,100.000000,54.000000,99.7,100.0
2020/06/11,86.930556,100.000000,55.000000,100.0,100.0
2020/06/12,89.356692,100.000000,60.000000,99.7,100.0
2020/06/13,84.566919,99.000000,52.000000,99.7,100.0
2020/06/14,82.920139,99.000000,55.000000,100.0,100.0
2020/06/15,70.932134,94.000000,49.000000,99.7,100.0
2020/06/16,74.698491,99.665000,33.000000,99.3,100.0
2020/06/17,78.206802,99.680000,48.010000,96.2,95.8
2020/06/18,82.864583,99.000000,48.000000,100.0,100.0
2020/06/19,87.098169,100.000000,55.000000,99.7,100.0
2020/06/20,77.772917,99.000000,55.000000,99.3,100.0
2020/06/21,72.407828,99.000000,50.000000,99.7,100.0
2020/06/22,65.667109,82.000000,47.000000,98.6,100.0
2020/06/23,75.062500,92.000000,56.000000,100.0,100.0
2020/06/24,78.938131,99.000000,45.000000,98.6,100.0
2020/06/25,84.729167,100.000000,52.000000,100.0,100.0
2020/06/26,82.580177,100.000000,54.000000,99.7,100.0
2020/06/27,79.729482,100.000000,43.000000,99.3,100.0
2020/06/28,85.467172,99.000000,56.000000,99.7,100.0
2020/06/29,79.380997,100.000000,50.000000,99.7,100.0
2020/06/30,79.579861,100.000000,48.000000,100.0,100.0
2020/07/01,85.864583,100.000000,53.000000,100.0,100.0
2020/07/02,89.743056,100.000000,57.000000,99.7,100.0
2020/07/03,89.926768,100.000000,63.000000,99.7,100.0
2020/07/04,93.353220,100.000000,67.000000,99.3,100.0
2020/07/05,90.673611,100.000000,67.000000,100.0,100.0
2020/07/06,85.590278,100.000000,57.000000,100.0,100.0
2020/07/07,84.789141,100.000000,50.000000,99.3,100.0
2020/07/08,89.399306,100.000000,56.000000,99.7,100.0
2020/07/09,78.556502,100.000000,48.000000,99.3,100.0
2020/07/10,82.239583,100.000000,50.000000,99.7,100.0
2020/07/11,88.739583,100.000000,60.000000,100.0,100.0
2020/07/12,85.479167,100.000000,55.000000,100.0,100.0
2020/07/13,85.065972,100.000000,52.000000,100.0,100.0
2020/07/14,66.790404,96.000000,49.000000,99.3,100.0
2020/07/15,73.652778,93.000000,51.000000,100.0,100.0
2020/07/16,65.692235,87.000000,45.000000,99.3,100.0
2020/07/17,63.465278,89.000000,40.000000,99.3,100.0
2020/07/18,63.024306,87.000000,47.000000,100.0,100.0
2020/07/19,64.979798,92.000000,48.000000,99.7,100.0
2020/07/20,69.429293,91.000000,50.000000,99.0,100.0
2020/07/21,76.739583,98.000000,46.000000,99.0,100.0
2020/07/22,86.513889,100.000000,60.000000,100.0,100.0
2020/07/23,88.593750,100.000000,54.000000,100.0,100.0
2020/07/24,90.729167,100.000000,60.000000,100.0,100.0
2020/07/25,87.736111,100.000000,50.000000,100.0,100.0
2020/07/26,80.981692,99.000000,47.000000,99.3,100.0
2020/07/27,73.207071,97.000000,48.000000,99.7,100.0
2020/07/28,61.347222,81.000000,43.000000,100.0,100.0
2020/07/29,71.440972,99.000000,53.000000,100.0,100.0
2020/07/30,73.166667,96.000000,48.000000,99.7,100.0
2020/07/31,67.173611,93.000000,42.000000,100.0,100.0
2020/08/01,66.427083,93.000000,42.000000,100.0,100.0
2020/08/02,59.850695,88.000000,30.000000,100.0,100.0
2020/08/03,63.302715,85.000000,37.000000,99.3,100.0
2020/08/04,61.784722,83.000000,35.000000,100.0,100.0
2020/08/05,60.951389,74.000000,43.000000,99.7,100.0
2020/08/06,65.626263,89.000000,48.000000,99.7,100.0
2020/08/07,65.197917,88.000000,41.000000,100.0,100.0
2020/08/08,64.822917,86.000000,41.000000,99.7,100.0
2020/08/09,56.760417,82.000000,31.000000,100.0,100.0
2020/08/10,58.408460,80.000000,31.000000,99.7,100.0
2020/08/11,68.272727,88.000000,35.000000,99.0,100.0
2020/08/12,69.332071,90.000000,37.000000,99.7,100.0
2020/08/13,75.138889,100.000000,38.000000,100.0,100.0
2020/08/14,85.180240,100.000000,51.000000,99.7,100.0
2020/08/15,79.024306,99.000000,46.000000,99.0,100.0
